	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	     269.6	  0.692764	0.00028345	0.000242056	 0.0390697	  0.189499
	     269.7	  0.692794	0.000283394	0.000242236	 0.0383996	  0.189516
	     269.8	  0.692823	0.000283179	0.000242416	 0.0377441	   0.18955
	     269.9	  0.692851	0.000282978	0.000242593	 0.0371132	  0.189573
	       270	  0.692878	0.000282789	0.000242769	 0.0365009	  0.189593
	     270.1	   1.38541	0.000361381	0.000289392	 0.0366015	  0.189605
	     270.2	    0.6254	0.000347232	0.000246086	  0.035911	  0.190006
	     270.3	  0.632184	0.000334469	0.000245958	 0.0352492	  0.189998
	     270.4	   0.63829	0.000322958	0.000245858	 0.0346167	  0.189974
	     270.5	  0.643786	0.000312578	0.000245786	 0.0340109	  0.189952
	     270.6	  0.648733	0.000303215	0.000245738	 0.0334292	  0.189936
	     270.7	  0.653186	0.000294763	0.000245711	 0.0328694	  0.189922
	     270.8	  0.657193	0.00028714	0.000245702	   0.03233	  0.189912
	     270.9	    0.6608	0.000280263	0.000245709	 0.0318091	  0.189905
	       271	  0.664047	0.000274059	0.00024573	 0.0313058	    0.1899
	     271.1	  0.666968	0.000268457	0.000245763	  0.030819	  0.189897
	     271.2	  0.669598	0.000263401	0.000245808	 0.0303478	  0.189896
	     271.3	  0.671964	0.000258849	0.000245862	 0.0298915	  0.189895
	     271.4	  0.674093	0.000254739	0.000245924	 0.0294488	  0.189897
	     271.5	   0.67601	 0.0002527	0.000245995	 0.0290189	  0.189899
	     271.6	  0.677734	0.000255414	0.000246073	 0.0286017	  0.189903
	     271.7	  0.679284	0.000257846	0.000246158	 0.0281964	  0.189908
	     271.8	   0.68068	0.000260025	0.000246248	 0.0278023	  0.189914
	     271.9	  0.681934	0.000261976	0.000246344	 0.0274188	  0.189921
	       272	  0.683063	0.000263723	0.000246444	 0.0270456	  0.189929
	     272.1	  0.684077	0.000265287	0.000246549	 0.0266821	  0.189938
	     272.2	   0.68499	0.000266685	0.000246657	  0.026328	  0.189948
	     272.3	  0.685809	0.000267934	0.000246769	 0.0259829	  0.189958
	     272.4	  0.686546	0.00026905	0.000246883	 0.0256464	  0.189969
	     272.5	  0.687207	0.000270043	  0.000247	 0.0253183	  0.189981
	     272.6	  0.687801	0.000270929	0.000247119	 0.0249981	  0.189993
	     272.7	  0.688334	0.000271719	0.000247239	 0.0246856	  0.190006
	     272.8	  0.688812	0.000272422	0.000247361	 0.0243805	  0.190019
	     272.9	   0.68924	0.000273047	0.000247484	 0.0240825	  0.190032
	       273	  0.689624	0.000273602	0.000247607	 0.0237915	  0.190046
	     273.1	  0.689967	0.000274095	0.000247731	 0.0235071	  0.190061
	     273.2	  0.690273	0.000274532	0.000247855	 0.0232291	  0.190075
	     273.3	  0.690547	0.000274919	0.00024798	 0.0229574	   0.19009
	     273.4	  0.690791	0.000275259	0.000248104	 0.0226916	  0.190105
	     273.5	  0.691009	0.000275555	0.000248227	 0.0224316	  0.190119
	     273.6	  0.691202	0.000275814	0.000248349	 0.0221773	  0.190133
	     273.7	  0.691372	0.00027604	0.00024847	 0.0219284	  0.190147
	     273.8	  0.691523	0.000276238	0.000248588	 0.0217013	  0.190161
	     273.9	  0.691656	0.00027642	0.000248706	 0.0214817	  0.190175
	       274	  0.691773	0.000276577	0.000248823	 0.0212691	  0.190189
	     274.1	  0.691847	0.000256984	0.000248936	 0.0211727	  0.190205
	     274.2	  0.691938	0.000239347	0.000249052	 0.0209727	   0.19022
	     274.3	  0.692016	0.000223453	0.000249168	 0.0207663	  0.190239
	     274.4	  0.692083	0.000217315	0.000249283	  0.020562	  0.190259
	     274.5	   0.69214	0.000212873	0.000249398	 0.0203606	  0.190279
	     274.6	  0.692187	0.000208865	0.000249512	  0.020162	  0.190298
	     274.7	  0.692225	0.000205259	0.000249626	 0.0199659	  0.190317
	     274.8	  0.692256	0.000202016	0.00024974	 0.0197726	  0.190335
	     274.9	   0.69228	0.000199098	0.000249853	 0.0195819	  0.190354
	       275	  0.692298	0.000196473	0.000249966	 0.0193939	  0.190372
	     275.1	  0.692309	0.000194108	0.000250079	 0.0192085	  0.190394
	     275.2	  0.692315	0.00019198	0.000250191	 0.0190258	  0.190414
	     275.3	  0.692316	0.000190066	0.000250303	 0.0188458	  0.190435
	     275.4	  0.692312	0.000188345	0.000250415	 0.0186685	  0.190456
	     275.5	  0.692303	0.000186798	0.000250527	 0.0184938	  0.190478
	     275.6	  0.692291	0.000185406	0.000250638	 0.0183216	  0.190499
	     275.7	  0.692275	0.000184163	0.000250749	  0.018152	  0.190519
	     275.8	  0.692255	0.000183044	0.00025086	  0.017985	   0.19054
	     275.9	  0.692232	0.000182039	0.00025097	 0.0178206	  0.190559
	       276	  0.692206	0.000181134	0.000251079	 0.0176587	  0.190578
	     276.1	  0.692176	0.000180321	0.000251188	 0.0174992	  0.190597
	     276.2	  0.692144	0.000179589	0.000251295	 0.0173422	  0.190616
	     276.3	   0.69211	0.00017893	0.000251402	 0.0171875	  0.190635
	     276.4	  0.692073	0.000178338	0.000251508	 0.0170352	  0.190655
	     276.5	  0.692034	0.000177805	0.000251612	 0.0168852	  0.190677
	     276.6	  0.691992	0.000177325	0.000251716	 0.0167375	  0.190699
	     276.7	  0.691949	0.000176893	0.00025182	 0.0165921	  0.190721
	     276.8	  0.691904	0.000176504	0.000251922	 0.0164489	  0.190743
	     276.9	  0.691857	0.000176153	0.000252024	 0.0163079	  0.190766
	       277	  0.691808	0.000175837	0.000252125	 0.0161691	  0.190788
	     277.1	  0.691757	0.000175553	0.000252226	 0.0160325	  0.190809
	     277.2	  0.691705	 0.0001753	0.000252326	 0.0155484	  0.190831
	     277.3	  0.691652	0.000175072	0.000252426	 0.0154577	  0.190853
	     277.4	  0.691597	0.000174867	0.000252525	 0.0153927	  0.190875
	     277.5	   0.69154	0.000174681	0.000252623	 0.0153243	  0.190896
	     277.6	  0.691482	0.000174514	0.000252722	 0.0152514	  0.190918
	     277.7	  0.691422	0.000174354	0.000252819	  0.015175	  0.190939
	     277.8	  0.691361	0.00017421	0.000252917	 0.0150954	   0.19096
	     277.9	  0.691299	0.00017406	0.000253013	 0.0150134	  0.190989
	       278	  0.691236	0.000173924	0.00025311	  0.014929	  0.191015
	     278.1	  0.691172	0.000173801	0.000253206	 0.0148428	   0.19104
	     278.2	  0.691106	0.000173691	0.000253301	 0.0147551	  0.191064
	     278.3	  0.691039	0.000173588	0.000253396	 0.0146662	  0.191087
	     278.4	  0.690971	0.000173495	0.000253491	 0.0145764	  0.191109
	     278.5	  0.690902	0.000173411	0.000253586	 0.0144859	  0.191131
	     278.6	  0.690831	0.000173335	0.00025368	  0.014395	  0.191154
	     278.7	   0.69076	0.000173265	0.000253773	 0.0143038	  0.191175
	     278.8	  0.690687	0.000173202	0.000253867	 0.0142124	  0.191197
	     278.9	  0.690613	0.000173144	0.00025396	 0.0141212	  0.191219
	       279	  0.690539	0.00017309	0.000254052	 0.0140301	  0.191241
	     279.1	  0.690463	0.000173042	0.000254145	 0.0139392	  0.191263
	     279.2	  0.690386	0.000172997	0.000254237	 0.0138487	  0.191284
	     279.3	  0.690308	0.000172956	0.000254329	 0.0137587	  0.191306
	     279.4	  0.690229	0.000172918	0.00025442	 0.0136691	  0.191328
	     279.5	  0.690149	0.000172883	0.000254512	 0.0135801	   0.19135
	     279.6	  0.690068	0.00017285	0.000254603	 0.0134918	  0.191371
	     279.7	  0.689985	0.00017282	0.000254694	 0.0134041	  0.191393
	     279.8	  0.689902	0.000172791	0.000254785	  0.013317	  0.191415
	     279.9	  0.689818	0.000172765	0.000254876	 0.0132307	  0.191437
	       280	  0.689733	0.00017274	0.000254966	 0.0131451	  0.191459
	     280.1	  0.689647	0.000172716	0.000255057	 0.0130603	  0.191481
	     280.2	  0.689559	0.000172701	0.000255147	  0.012971	  0.191503
	     280.3	  0.689471	0.000172686	0.000255238	 0.0128884	  0.191525
	     280.4	  0.689382	0.000172671	0.000255328	 0.0128088	  0.191547
	     280.5	  0.689292	0.000172657	0.000255418	 0.0127313	  0.191569
	     280.6	  0.689201	0.000172643	0.000254319	 0.0126556	  0.191591
	     280.7	  0.689109	0.00017263	0.000252666	 0.0125812	  0.191613
	     280.8	  0.689016	0.000172615	0.000251006	 0.0125077	  0.191636
	     280.9	  0.688922	0.000172601	0.000247317	 0.0124351	  0.191658
	       281	  0.688827	0.000172587	0.000247831	  0.012363	  0.191681
	     281.1	  0.688731	0.000172574	0.000246107	 0.0122914	  0.191703
	     281.2	  0.613358	0.00017256	0.00024439	 0.0122202	  0.191727
	     281.3	  0.613166	0.000172547	0.000242674	 0.0121494	   0.19175
	     281.4	  0.612973	0.000172534	0.000240959	 0.0120789	  0.191774
	     281.5	  0.612779	0.000172521	0.000239244	 0.0120087	  0.191798
	     281.6	  0.612585	0.000172509	0.000237528	 0.0119389	  0.191822
	     281.7	  0.612391	0.000172496	0.000235813	 0.0118694	  0.191846
	     281.8	  0.612196	0.000172484	0.000234098	 0.0118003	  0.191871
	     281.9	  0.612001	0.000172472	0.000232383	 0.0117316	  0.191895
	       282	  0.611806	0.000172458	0.000230669	 0.0116633	   0.19192
	     282.1	  0.611609	0.000172445	0.000228954	 0.0115954	  0.191944
	     282.2	  0.611413	0.000172432	0.000227327	  0.011528	  0.191969
	     282.3	  0.611216	0.000172437	0.000226099	 0.0114611	  0.191994
	     282.4	  0.611019	0.000172441	0.000224868	 0.0113946	  0.192019
	     282.5	  0.610821	0.000172443	0.000223634	 0.0113286	  0.192044
	     282.6	  0.610623	0.000172444	0.000222398	  0.011263	   0.19207
	     282.7	  0.610424	0.000172443	0.00022116	  0.011198	  0.192095
	     282.8	  0.610225	0.000172442	0.000219921	 0.0111336	  0.192121
	     282.9	  0.610026	0.00017244	0.000218681	 0.0110696	  0.192147
	       283	  0.609826	0.000172437	0.00021744	 0.0110062	  0.192173
	     283.1	  0.609626	0.000172433	0.000216198	 0.0109437	  0.192199
	     283.2	  0.609413	0.000172429	0.000214955	 0.0108816	  0.192226
	     283.3	  0.609199	0.000172408	0.000213712	 0.0108206	  0.192252
	     283.4	  0.608985	0.000172389	0.000212469	 0.0107604	  0.192279
	     283.5	  0.608771	0.000172371	0.000211623	 0.0106987	  0.192306
	     283.6	  0.608556	0.000172354	0.000211689	 0.0106392	  0.192334
	     283.7	  0.608341	0.000172339	0.000211756	 0.0105808	  0.192363
	     283.8	  0.608126	0.000172326	0.000211823	 0.0105237	  0.192392
	     283.9	   0.60791	0.000172314	0.00021189	 0.0104677	  0.192422
	       284	  0.607694	 0.0001723	0.000211957	 0.0104126	  0.192454
	     284.1	  0.607478	0.000172282	0.000212025	 0.0103584	  0.192486
	     284.2	  0.607262	0.000172266	0.000212092	  0.010305	  0.192518
	     284.3	  0.607045	0.000172251	0.00021216	 0.0102524	  0.192549
	     284.4	  0.606829	0.000172252	0.000212209	 0.0102005	  0.192581
	     284.5	  0.606611	0.000172255	0.000212265	 0.0101491	  0.192612
	     284.6	  0.606394	0.000172257	0.000212325	 0.0100983	  0.192644
	     284.7	  0.606176	0.000172258	0.000212388	  0.010048	  0.192675
	     284.8	  0.605958	0.000172259	0.000212452	0.00999815	  0.192706
	     284.9	  0.605739	0.000172261	0.000212518	0.00994876	  0.192738
	       285	  0.605521	0.000172262	0.000214832	0.00989978	  0.192769
	     285.1	  0.605302	0.000172238	0.00021305	0.00985125	    0.1928
	     285.2	  0.605081	0.000172726	0.000213769	0.00978656	  0.192832
	     285.3	  0.604861	0.000173154	0.000214225	0.00973421	  0.192863
	     285.4	  0.604642	0.000173535	0.00021453	0.00968459	  0.192893
	     285.5	  0.604422	0.000173878	0.000214744	0.00963651	  0.192924
	     285.6	  0.604202	0.000174188	0.000214903	0.00958958	  0.192955
	     285.7	  0.603981	0.000174466	0.000215027	0.00954355	  0.192985
	     285.8	   0.60376	0.000174717	0.000215129	0.00949824	  0.193015
	     285.9	  0.603539	0.000174942	0.000215215	 0.0094535	  0.193045
	       286	  0.603318	0.000175137	0.000215289	 0.0094092	  0.193075
