The 1th Row
	      TIME	    NRiter	    LSiter	       FPR	      FOPR	      FOPT	      FGPR	      FGPT	      FWPR	      FWPT
	       DAY	          	          	      PSIA	   STB/DAY	       STB	  MSCF/DAY	      MSCF	   STB/DAY	       STB
	          	          	          	          	          	          	          	          	          	          
	       385	   108.436	 0.0214301	   0.33637	 0.0951904	       1.4	         0	 0.0252579	   102.609	         0
	       395	   108.756	 0.0196722	  0.412932	 0.0994606	   1.31271	         0	 0.0269909	   102.073	         0
	       405	    109.25	 0.0181417	  0.503598	 0.0953799	   1.23595	         0	 0.0286339	   102.929	         0
	       415	   109.923	 0.0168852	  0.614589	 0.0886181	   1.17132	         0	 0.0302428	   104.292	         0
	       420	   110.754	 0.0163154	   0.67662	 0.0855624	   1.14357	         0	 0.0310583	   105.012	         0
	       421	   111.312	  0.016194	  0.689112	  0.084973	    1.1385	         0	 0.0309131	    105.17	         0
	       423	   111.421	 0.0159796	  0.715925	 0.0838083	   1.12813	         0	 0.0310452	   105.409	         0
	       427	   111.481	 0.0155912	  0.772506	    0.0816	   1.11019	         0	 0.0313257	   105.885	         0
	       435	   111.399	 0.0148559	   0.90024	 0.0775782	   1.08361	         0	 0.0319257	   106.718	         0
	       445	   111.276	 0.0140067	   2.36867	 0.0728393	   1.06508	         0	 0.0325897	   107.309	         0
	       455	   111.111	 0.0132507	   4.44788	 0.0687041	   1.04705	         0	 0.0331984	   107.446	         0
	       465	   110.762	 0.0125561	   7.28888	 0.0648683	   1.04907	         0	 0.0338574	   106.855	         0
	       475	   110.252	 0.0119233	   10.7302	 0.0613705	   1.05245	         0	 0.0345297	   105.863	         0
	       480	   110.072	   0.01162	   12.6902	 0.0596895	   1.05417	         0	 0.0348605	   105.237	         0
	       481	   110.119	 0.0115603	   13.1035	 0.0593607	   1.05477	         0	 0.0348969	   105.117	         0
	       483	   109.959	 0.0114412	   39.6879	 0.0587008	   1.05571	         0	 0.0350127	   104.846	         0
	       487	   109.648	 0.0111741	   82.1761	 0.0569689	   1.05647	         0	 0.0352606	   104.297	         0
	       495	   109.048	 0.0106694	   122.213	 0.0539697	   1.05863	         0	 0.0356968	   103.154	         0
	       505	   108.414	 0.0100976	   144.767	 0.0506844	   1.06331	         0	 0.0363201	   101.595	         0
	       515	   107.766	0.00956818	   156.198	 0.0476921	   1.06779	         0	 0.0367619	   99.9657	         0
	       525	   107.123	0.00907862	   162.739	 0.0449519	   1.07256	         0	 0.0369913	   98.4427	         0
	       535	   106.418	0.00862974	   166.715	   0.04246	   1.07932	         0	 0.0353166	   96.7819	         0
	       540	   106.015	0.00841393	   168.199	 0.0412709	   1.08216	         0	  0.034546	    96.672	         0
	       541	   105.916	0.00837144	   168.484	 0.0410374	   1.08264	         0	  0.034394	   96.5211	         0
	       543	   105.767	0.00828776	   169.035	  0.040575	   1.08384	         0	 0.0341015	   96.2844	         0
	       547	   105.469	0.00812595	   169.883	 0.0396846	   1.08649	         0	 0.0335591	   95.8458	         0
	       555	   104.884	0.00782379	   171.059	 0.0380277	   1.09277	         0	 0.0325891	   95.0681	         0
	       565	   104.139	0.00747394	   172.004	  0.036112	   1.10102	         0	 0.0315044	   94.1878	         0
	       575	    103.37	0.00714738	   172.647	 0.0343215	    1.1117	         0	 0.0305147	   93.2524	         0
	       585	   102.603	0.00684134	   173.153	  0.032643	   1.12428	         0	 0.0296045	   92.3075	         0
	       595	   101.843	0.00655342	    175.37	 0.0310609	   1.13858	         0	 0.0287641	   91.3708	         0
	       600	   101.445	0.00640719	   180.014	 0.0302167	   1.14464	         0	 0.0283529	   90.8777	         0
	       601	   101.214	0.00637802	   180.614	 0.0300471	   1.14566	         0	 0.0282681	   90.7759	         0
	       603	   101.076	0.00632015	   182.056	 0.0297164	   1.14812	         0	 0.0281068	   90.5909	         0
	       607	   100.823	0.00620759	   184.599	  0.029083	   1.15325	         0	 0.0277946	   90.2378	         0
	       615	   100.323	0.00599393	   186.113	 0.0278867	   1.16445	         0	 0.0271999	   89.6365	         0
	       625	   99.6239	0.00574366	   192.345	 0.0264481	   1.17947	         0	 0.0264978	   88.9416	         0
	       635	   98.8734	0.00552011	   194.149	 0.0253522	   1.19702	         0	 0.0258353	    88.321	         0
	       645	   98.1121	0.00534108	   192.915	 0.0245414	   1.22027	         0	 0.0252199	   87.8154	         0
	       655	   97.3488	0.00518886	   192.576	 0.0238968	   1.24746	         0	  0.024651	   87.4425	         0
	       660	   96.8078	0.00511795	   192.405	 0.0235998	   1.26248	         0	 0.0243748	   87.2565	         0
	       661	   96.5713	0.00510364	   192.153	 0.0235341	   1.26534	         0	 0.0243171	   87.2145	         0
	       663	   96.4404	0.00507625	   192.208	 0.0234185	   1.27222	         0	 0.0242125	    87.159	         0
	       667	   96.1863	0.00502296	   192.209	 0.0231897	   1.28718	         0	 0.0240029	   87.0589	         0
	       675	   95.6683	0.00492363	   192.259	 0.0227621	   1.48862	         0	  0.023607	   86.9258	         0
	       685	   94.8955	0.00480808	   192.654	 0.0222643	   2.99956	         0	 0.0231349	   86.8314	         0
	       695	   94.0474	0.00469871	   193.318	 0.0218058	   4.35403	         0	 0.0227021	   86.8004	         0
	       705	   93.2017	 0.0046017	   194.285	  0.021384	   5.59862	         0	 0.0223001	   86.8471	         0
	       715	   92.3128	0.00451309	   195.464	 0.0209985	   6.77101	         0	 0.0219266	   86.9527	         0
	       720	   91.7148	 0.0044683	   196.029	 0.0208054	   7.31303	         0	 0.0217433	   86.9869	         0
	       721	   91.4691	0.00445924	   196.073	 0.0207645	   7.42027	         0	 0.0217041	   86.9714	         0
	       723	   91.3212	0.00444222	   196.394	 0.0206944	   7.63615	         0	 0.0216351	   87.0082	         0
	       727	   91.0487	0.00440846	   196.968	 0.0205508	   8.05176	         0	 0.0214966	   87.0806	         0
	       735	    90.487	0.00434494	   198.114	 0.0202816	   8.83295	         0	 0.0212429	   87.2436	         0
	       745	   89.7208	0.00426873	   199.487	 0.0199568	   9.73189	         0	 0.0209218	   87.4964	         0
	       755	   88.8654	0.00419675	   200.724	  0.019653	     10.57	         0	 0.0206163	   87.7692	         0
	       765	   88.0158	0.00412948	   204.829	 0.0193693	    13.267	         0	  0.020325	   88.0703	         0
	       775	   87.1719	0.00406681	   208.104	 0.0191105	   16.9525	         0	 0.0200476	    88.402	         0
	       785	   86.3418	0.00400844	   210.883	 0.0188711	   20.0146	         0	 0.0197832	   88.7237	         0
	       795	   85.5338	0.00395366	   212.869	 0.0186485	    22.883	         0	 0.0195416	   89.0636	         0
	       805	   84.7482	0.00390217	    214.42	   0.01844	    25.541	         0	 0.0193121	   89.4076	         0
	       815	   83.9739	0.00385375	   215.785	 0.0182445	   28.0262	         0	 0.0190914	   89.7107	         0
	       825	   83.1937	0.00380968	   217.068	 0.0180665	   30.1388	         0	 0.0188908	   89.9702	         0
	       835	   82.4333	0.00376628	   218.341	  0.017895	   31.9476	         0	 0.0186593	   90.0009	         0
	       845	   81.6734	0.00372521	   219.636	 0.0177346	   33.4905	         0	 0.0184746	   89.7105	         0
	       855	   80.9462	 0.0036882	   220.907	 0.0175899	   34.7339	         0	 0.0182856	   89.5178	         0
	       865	   80.2355	0.00365318	   222.173	 0.0174538	   35.7401	         0	 0.0181032	   89.4213	         0
	       875	   79.5383	 0.0036196	   223.292	 0.0173215	   36.5376	         0	 0.0179283	    89.418	         0
	       885	   78.8611	0.00358799	   224.546	 0.0171995	   37.1703	         0	   0.01776	   89.4985	         0
	       895	   78.2159	0.00355833	   225.843	 0.0170861	    37.675	         0	 0.0176016	   89.6546	         0
	       900	   77.6833	0.00354323	   226.251	 0.0170268	   37.8519	         0	 0.0175154	    89.665	         0
The 17th Row
	      TIME	      WWPT	      WWPT	      WWPT	      WWPT	      WWPT	      WWPT	      WWPT	      WWPT	      WWPT
	       DAY	       STB	       STB	       STB	       STB	       STB	       STB	       STB	       STB	       STB
	          	    PROD10	    PROD11	    PROD12	    PROD13	    PROD14	    PROD15	    PROD16	    PROD17	    PROD18
	         1	 0.0389066	   1.15468	 0.0283757	         0	-0.0168761	 0.0413932	   2.77099	   5.48741	 0.0409104
	         2	 0.0792528	   2.41389	 0.0606157	         0	-0.0334717	 0.0842941	   5.76701	   9.60496	 0.0838353
	         4	  0.164855	    5.1928	  0.135036	         0	-0.0661796	  0.173401	   12.1883	   21.0068	  0.174914
	         8	  0.349591	    11.666	  0.290676	         0	 -0.129643	  0.365182	   26.7201	   50.4076	  0.376521
	        16	  0.774634	   25.7219	  0.615811	         0	 -0.248876	    0.8036	   61.1738	    178.71	  0.864642
	        26	   1.40913	   43.5118	   1.03543	         0	 -0.384462	   1.45635	   104.768	   663.394	   1.57417
	        36	   2.10748	   61.5117	   1.46287	         0	 -0.503548	   2.17183	   148.687	      1767	   2.30083
	        46	   2.82215	   79.7905	   1.89528	         0	 -0.615911	   2.89751	   193.384	   3580.66	   3.05317
	        50	   3.11129	   87.1554	   2.06913	         0	 -0.660095	   3.18992	   211.424	   4433.87	   3.35842
	        51	   3.18379	   89.0008	   2.11264	         0	 -0.671064	   3.26319	   215.946	   4654.14	   3.43492
	        53	   3.32952	   92.7144	   2.20015	         0	 -0.692623	   3.41056	    225.06	   5123.52	   3.58911
	        57	   3.62334	   100.211	   2.37664	         0	 -0.734589	   3.70944	   243.506	   6180.05	   3.90175
	        65	   4.22772	   115.437	    2.7376	         0	 -0.814597	   4.32117	   281.247	   8794.04	   4.54395
	        75	   5.00947	    134.88	    3.2014	         0	 -0.907539	   5.10348	   330.326	   12935.6	    5.3752
	        85	   5.81782	   154.808	   3.67905	         0	 -0.993063	   5.90362	   382.604	   17982.6	   6.23728
	        95	   6.65267	   175.294	   4.17164	         0	  -1.07095	   6.72137	    440.06	   24149.3	   7.13202
	       100	   7.07668	   185.682	   4.42229	         0	  -1.10782	   7.13473	   470.385	   27520.5	   7.58856
	       101	   7.16176	   187.765	   4.47259	         0	   -1.1151	   7.21759	   476.518	   28205.4	   7.68025
	       103	     7.333	   191.956	   4.57397	         0	  -1.12934	     7.384	   489.068	   29618.1	    7.8651
	       107	   7.67985	   200.435	   4.77967	         0	  -1.15648	   7.71961	   515.451	   32629.5	    8.2407
	       110	   7.94252	   206.853	   4.93534	         0	  -1.17601	   7.97291	   536.047	   34996.2	    8.5258
	       111	   8.03036	   208.999	   4.98758	         0	  -1.18243	   8.05753	   543.006	   35798.5	    8.6212
	       113	   8.20715	   213.317	   5.09291	         0	   -1.1949	   8.22747	   557.322	   37450.8	   8.81348
	       115	   8.38507	   217.661	   5.19904	         0	    -1.207	   8.39807	   572.058	   39150.3	   9.00727
	       116	   8.47431	    219.84	   5.25231	         0	  -1.21295	   8.48364	   579.535	   40012.5	   9.10454
	       118	   8.65389	   224.222	   5.35962	         0	  -1.22448	   8.65551	   594.939	   41783.3	   9.30056
	       120	   8.83457	    228.63	   5.46769	         0	  -1.23561	   8.82831	   610.817	   43597.1	   9.49808
	       121	   8.92523	   230.841	   5.52192	         0	  -1.24107	   8.91491	   618.877	   44514.7	   9.59722
	       123	   9.10772	   235.289	   5.63114	         0	  -1.25161	   9.08893	   635.498	   46391.4	   9.79697
	       125	   9.29134	   239.767	   5.74115	         0	  -1.26175	   9.26379	   652.643	   48309.6	    9.9982
	       126	   9.38349	   242.013	   5.79635	         0	  -1.26671	   9.35143	   661.349	   49278.9	   10.0992
	       128	   9.56903	   246.534	   5.90757	         0	  -1.27623	   9.52756	   679.313	   51258.1	   10.3026
	       130	   9.75578	   251.086	   6.01964	         0	  -1.28531	   9.70459	   697.821	   53277.5	   10.5075
	       131	   9.84945	   253.369	   6.07588	         0	  -1.28973	   9.79332	   707.242	   54297.6	   10.6104
	       133	   10.0379	   257.965	   6.18921	         0	  -1.29813	   9.97171	   726.699	   56375.6	   10.8175
	       137	   10.4197	   267.271	   6.42066	         0	  -1.31322	   10.3322	   770.236	     60665	   11.2376
	       145	   11.2032	     286.4	   6.88834	         0	    -1.336	   11.0685	   1072.53	   69793.1	   12.1024
	       155	    12.217	   311.226	   7.45136	         0	   -1.3534	   12.0117	   1660.46	   82050.6	    13.225
	       165	   13.2694	   339.319	   7.99788	         0	  -1.35999	   12.9755	   2381.98	   95149.5	   14.3884
	       175	   14.3621	   373.076	   8.53225	         0	  -1.36063	   13.9593	   3163.67	    109056	   15.5908
	       185	   15.4941	   413.754	   9.13826	         0	  -1.35675	   14.9628	   3940.52	    123715	   16.8284
	       195	   16.6624	   463.098	   9.89478	         0	  -1.34842	   15.9851	   4699.03	    139099	   18.0971
	       200	   17.2552	   490.057	   10.3163	         0	  -1.34314	   16.5008	   5072.54	    146968	    18.738
	       201	   17.3741	   495.538	   10.4318	         0	  -1.34205	   16.6041	   5146.98	    148549	   18.8667
	       203	   17.6129	   506.872	    11.176	         0	   -1.3397	   16.8114	   5294.88	    151742	   19.1256
	       207	    18.096	   531.075	   14.7903	         0	  -1.33443	   17.2289	   5586.53	    158227	   19.6485
	       215	   19.0791	   585.791	   30.6083	         0	  -1.32179	   18.0743	   6151.95	    171576	   20.7136
	       225	   20.3302	   770.869	   63.4181	         0	  -1.30307	   19.1458	    6829.6	    188746	   22.0754
	       235	    21.587	   1195.87	   108.555	         0	    -1.282	   20.2349	   7477.69	    206387	   23.4643
	       245	   22.8534	   1754.47	   338.541	         0	  -1.25889	   21.3403	   8097.06	    224516	   24.8814
	       255	    24.131	   2394.65	   789.391	         0	  -1.23394	     22.46	   8689.31	    243087	   26.3267
	       265	   25.4219	   3094.51	   1345.66	         0	  -1.20717	   23.5917	   9256.38	    262085	   27.8005
	       275	   26.7289	   3842.65	   1941.49	         0	  -1.17847	   24.7335	   9799.75	    281493	    29.303
	       285	   28.0537	   4625.83	   2550.84	         0	  -1.14768	   25.8862	   10320.2	    301294	   30.8505
	       295	   29.3974	   5434.56	   3164.31	         0	  -1.11464	   27.0508	   10817.6	    321469	   32.4167
	       300	   30.0721	   5844.17	   3471.35	         0	   -1.0974	   27.6367	   11060.7	    331653	   33.2044
	       301	   30.0743	   5859.62	   3484.48	         0	  -1.12151	   27.6403	   11066.9	    331758	    33.207
	     302.5	   30.0758	   5883.52	   3506.05	         0	  -1.15751	   27.6445	   11075.9	    331971	   33.2098
	       305	   30.0776	   5925.22	   3542.88	         0	  -1.21732	   27.6503	   11090.6	    332215	   33.2138
	       306	   30.0781	   5942.18	   3557.72	         0	  -1.24127	   27.6523	   11096.4	    332395	   33.2147
	       308	   30.0785	   5977.08	   3587.52	         0	  -1.28907	   27.6556	     11108	    332783	   33.2157
	       310	   30.0786	   6012.96	   3617.36	         0	  -1.33698	   27.6586	   11119.7	    333175	   33.2162
	       311	   30.0786	   6031.13	   3632.28	         0	  -1.36095	   27.6598	   11125.6	    333384	   33.2163
	       313	   30.0782	   6068.25	      3662	         0	  -1.40889	   27.6619	   11137.7	    333824	   33.2162
	       315	   30.0776	   6106.01	   3691.61	         0	  -1.45688	   27.6637	     11150	    334281	   33.2157
	       316	   30.0772	   6125.04	   3706.38	         0	  -1.48089	   27.6645	   11156.2	    334515	   33.2154
	       318	   30.0761	   6163.55	   3735.67	         0	  -1.52898	   27.6658	     11169	    334996	   33.2145
	       320	   30.0748	   6202.42	   3764.79	         0	  -1.57715	    27.667	   11182.1	    335491	   33.2133
	       321	   30.0741	   6221.94	   3779.29	         0	  -1.60127	   27.6675	   11188.7	    335742	   33.2127
	       323	   30.0724	   6261.18	   3808.01	         0	   -1.6496	   27.6684	   11202.1	    336256	   33.2111
