	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	    142.11	   2.79481	1.46429e-06	0.00514453	0.00647613	  0.128034
	    143.11	    2.7789	1.56427e-06	0.00509357	0.00644899	  0.127927
	    144.11	   2.76649	1.66412e-06	0.00504163	0.00642006	  0.127821
	    145.11	   2.75236	1.7638e-06	0.00498868	0.00638937	  0.127715
	    146.11	    2.7369	1.8633e-06	0.00493481	0.00635702	  0.127609
	    147.11	   2.72045	1.99158e-06	0.00487968	0.00632281	  0.127507
	    148.11	   2.70331	2.11768e-06	0.00482346	0.00628667	  0.127409
	    149.11	   2.68575	3.43762e-05	0.00476642	0.00624868	  0.127311
	    150.11	   2.66806	2.44324e-06	0.00470802	0.00620911	  0.127212
	    151.11	   2.65049	2.56758e-06	0.00464945	 0.0062106	  0.127112
	    152.11	   2.63318	2.68949e-06	0.00459078	0.00626354	  0.127013
	    153.11	   2.61649	2.81087e-06	0.00453193	0.00630839	  0.126913
	    154.11	   2.60149	2.95142e-06	0.00443162	0.00636872	  0.126816
	    155.11	   2.58769	3.07081e-06	0.00431764	 0.0064128	  0.126722
	    156.11	   2.57599	3.19753e-06	0.00420259	0.00644514	  0.126629
	    157.11	   2.56537	2.86344e-06	0.00409001	0.00646689	  0.126537
	    158.11	   2.55482	0.000151607	 0.0039806	0.00648157	  0.126446
	    159.11	   7.72942	9.43879e-06	0.00499923	0.00634929	  0.126342
	    160.11	   4.18172	2.24305e-06	0.00533507	 0.0063679	  0.126236
	    161.11	   3.46898	1.92125e-06	0.00543689	0.00647235	  0.126127
	    162.11	   3.11662	2.00387e-06	0.00551474	0.00657571	  0.126016
	    163.11	   2.89841	2.08544e-06	0.00556721	0.00665796	  0.125909
	    164.11	   2.81692	2.16538e-06	0.00558426	0.00670149	  0.125806
	    165.11	    2.7437	2.24401e-06	0.00559125	0.00674262	  0.125707
	    166.11	   2.69541	2.32152e-06	0.00559703	0.00678927	   0.12561
	    167.11	   2.65723	2.39813e-06	0.00560059	0.00683327	  0.125516
	    168.11	   2.62252	2.47456e-06	0.00560117	0.00687486	  0.125424
	    169.11	   2.59206	2.18672e-06	0.00553293	0.00684338	  0.125333
	    170.11	    2.5667	0.000996541	0.00547076	0.00681129	  0.125243
	    171.11	    10.338	2.09359e-06	 0.0053705	0.00677386	  0.125138
	    172.11	   3.19864	9.87218e-07	0.00531027	0.00673938	  0.125029
	    173.11	   2.90197	9.44437e-07	0.00525356	0.00670576	  0.124923
	    174.11	   2.84843	4.53274e-06	0.00519677	0.00667316	   0.12482
	    175.11	   2.81754	8.88868e-07	0.00514008	 0.0066413	  0.124721
